,index,tconst,primaryTitle,startYear,genres,directorNames,averageRating,numRatings,weightedRating,worldwideBoxOffice
2096,9905,tt6902696,Gloria Bell,2018,"Comedy,Drama,Music",Sebastián Lelio,6.3,13525,0.0301794169926358,
2097,1233,tt7668870,Searching,2018,"Drama,Mystery,Thriller",Aneesh Chaganty,7.6,186589,0.5022646950446372,75462037
2098,245,tt6644200,A Quiet Place,2018,"Drama,Horror,Sci-Fi",,7.5,627696,1.6674147811468687,340939361
2099,7117,tt7363076,Raid,2018,"Crime,Drama,Thriller",Raj Kumar Gupta,7.4,20173,0.052873155585413,
2100,1262,tt3104988,Crazy Rich Asians,2018,"Comedy,Drama,Romance",Jon M. Chu,6.9,200565,0.4901593158698861,239032921
2101,4473,tt5246700,How It Ends,2018,"Action,Drama,Horror",David M. Rosenthal,5.1,61312,0.1107512615054743,
2102,2564,tt2709692,The Grinch,2018,"Animation,Comedy,Family","Yarrow Cheney,None",6.4,103367,0.2343122036930773,512715682
2103,11152,tt6119856,Irreplaceable You,2018,"Comedy,Drama,Romance",Stephanie Laing,6.4,10703,0.0242615488127449,
2104,7470,tt6043142,Skin,2018,"Biography,Crime,Drama",Guy Nattiv,6.8,20328,0.048959456417086,
2105,7259,tt1318517,The Man Who Killed Don Quixote,2018,"Adventure,Comedy,Drama",Terry Gilliam,6.3,23007,0.0513373639001533,
2106,225,tt1727824,Bohemian Rhapsody,2018,"Biography,Drama,Music",Bryan Singer,7.9,621277,1.738382694509021,903655259
2107,3823,tt6133466,The First Purge,2018,"Action,Horror,Sci-Fi",Gerard McMurray,5.2,75203,0.1385069391744321,137056262
2108,1314,tt4701182,Bumblebee,2018,"Action,Adventure,Sci-Fi",Travis Knight,6.7,198617,0.4713290881006559,467989645
2109,6120,tt6802308,The 15:17 to Paris,2018,"Biography,Drama,Thriller",Clint Eastwood,5.3,36432,0.0683898900371594,57176286
2110,10981,tt7388562,"Paul, Apostle of Christ",2018,"Adventure,Biography,Drama",Andrew Hyatt,6.6,10677,0.0249589436671709,25915966
2111,5265,tt4761916,Unfriended: Dark Web,2018,"Horror,Mystery,Thriller",Stephen Susco,6.0,40874,0.0868623177647742,
2112,4837,tt6195094,Incident in a Ghostland,2018,"Drama,Horror,Mystery",Pascal Laugier,6.4,43339,0.0982407982804403,
2113,4907,tt4964788,Everybody Knows,2018,"Crime,Drama,Mystery",Asghar Farhadi,6.9,39356,0.0961818364887953,
2114,10468,tt6169694,I Think We're Alone Now,2018,"Drama,Mystery,Sci-Fi",Reed Morano,5.7,13491,0.027236545298144,
2115,7525,tt6205872,Assassination Nation,2018,"Action,Comedy,Crime",Sam Levinson,6.0,22708,0.0482573154524267,
2116,4668,tt3385524,Stan & Ollie,2018,"Biography,Comedy,Drama",Jon S. Baird,7.2,40810,0.1040715717956774,24420923
2117,13570,tt3458254,Patient Zero,2018,"Action,Drama,Horror",Stefan Ruzowitzky,4.6,10642,0.0173386032441264,
2118,5134,tt5001754,Braven,2018,"Action,Thriller",Lin Oeding,5.9,43205,0.090285715411018,
2119,2025,tt7838252,K.G.F: Chapter 1,2018,"Action,Crime,Drama",Prashanth Neel,8.2,104446,0.3033462896475704,
2120,11472,tt6010628,Zoe,2018,"Drama,Romance,Sci-Fi",Drake Doremus,6.1,10710,0.0231394125111744,
2121,10402,tt7298400,Ash Is Purest White,2018,"Crime,Drama,Romance",Jia Zhang-ke,7.0,11104,0.0275302728516105,
2122,5224,tt4827558,High Life,2018,"Drama,Horror,Sci-Fi",Claire Denis,5.7,43514,0.0878490128310311,
2123,7424,tt5664636,Goosebumps 2: Haunted Halloween,2018,"Adventure,Comedy,Fantasy",Ari Sandel,5.6,24985,0.0495564745819516,93320380
2124,5605,tt6768578,Dogman,2018,"Crime,Drama,Thriller",Matteo Garrone,7.2,30859,0.078695041265445,
2125,9885,tt1801552,Gotti,2018,"Biography,Crime,Drama",Kevin Connolly,4.8,17804,0.0302685659438085,
2126,8768,tt5466186,7 Days in Entebbe,2018,"Action,Drama,History",José Padilha,5.9,17836,0.0372719828739941,
2127,10480,tt6494418,Siberia,2018,"Crime,Drama,Romance",Matthew Ross,4.3,17840,0.027170418523476,
2128,12363,tt5215088,A.I. Rising,2018,"Drama,Romance,Sci-Fi",Lazar Bodroza,4.9,11706,0.0203159727846421,
2129,9216,tt7758160,Goodachari,2018,"Action,Thriller",Sashi Kiran Tikka,7.8,12396,0.0342459479942208,
2130,7320,tt6980546,Bharath Ane Nenu,2018,"Action,Drama,Thriller",Koratala Siva,7.4,19364,0.0507527777106002,
2131,8656,tt6957966,Little Italy,2018,"Comedy,Romance",Donald Petrie,5.7,18943,0.0382434124662918,
2132,11646,tt6495770,Action Point,2018,Comedy,Tim Kirkby,5.1,12468,0.0225216389687215,
2133,2058,tt1226837,Beautiful Boy,2018,"Biography,Drama",Felix van Groeningen,7.4,113693,0.2979877895192767,31711319
2134,9681,tt6793580,Champions,2018,"Comedy,Drama,Family",Javier Fesser,7.2,12366,0.031535139838896,25962612
2135,3737,tt1289403,The Guernsey Literary and Potato Peel Pie Society,2018,"Drama,Romance,War",Mike Newell,7.3,55489,0.1434705558475712,23148937
2136,9904,tt6675244,Transit,2018,"Drama,Sci-Fi",Christian Petzold,6.9,12349,0.0301796295050344,
2137,4790,tt4068576,The Nightingale,2018,"Adventure,Drama,Thriller",Jennifer Kent,7.3,38542,0.0996529431685034,
2138,11262,tt5591666,The Domestics,2018,"Action,Horror,Sci-Fi",Mike P. Nelson,5.7,11822,0.0238670549636542,
2139,897,tt5083738,The Favourite,2018,"Biography,Comedy,Drama",Yorgos Lanthimos,7.5,247158,0.6565517423700292,95918706
2140,9852,tt7476116,Sink or Swim,2018,"Comedy,Drama,Sport",Gilles Lellouche,6.9,12466,0.0304655649372223,39193850
2141,9840,tt7279188,Woman at War,2018,"Adventure,Comedy,Drama",Benedikt Erlingsson,7.4,11646,0.0305240058468111,
2142,5228,tt6269368,The Clovehitch Killer,2018,"Crime,Drama,Horror",Duncan Skiles,6.5,38120,0.087760536835787,
